dataset,exp,mode,n_epochs,lr,batch_size,hidden_size,n_layers,seq_enc,tab_enc,save_weights,train,linear,finetune,fold,exclude,unlabel_ratio,label_ratio,seed,scaler,norm_type,max_auc,max_auc_lp,max_auc_ft,max_auc_all
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,0.5,3,quantile,global,0.0,0.5292508675239845,0.6947132067768932,0.6947132067768932
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,0,quantile,global,0.0,0.5106447936171944,0.6852560449401611,0.6852560449401611
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,1,quantile,global,0.0,0.5126394203370511,0.7116136123096963,0.7116136123096963
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,2,quantile,global,0.0,0.5307945941545225,0.734185459578279,0.734185459578279
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,3,quantile,global,0.0,0.5409712610925669,0.747008059920215,0.747008059920215
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,0,quantile,global,0.0,0.5090421139554088,0.752559867877787,0.752559867877787
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,1,quantile,global,0.0,0.520355078447564,0.7652353426919901,0.7652353426919901
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,2,quantile,global,0.0,0.5170933113129645,0.7595375722543354,0.7595375722543354
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,3,quantile,global,0.0,0.5369942196531793,0.7681255161023948,0.7681255161023948
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,0,quantile,global,0.0,0.5118012422360249,0.7210144927536232,0.7210144927536232
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,1,quantile,global,0.0,0.5474120082815734,0.746583850931677,0.746583850931677
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,2,quantile,global,0.0,0.560351966873706,0.7509316770186334,0.7509316770186334
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,3,quantile,global,0.0,0.5509316770186335,0.746376811594203,0.746376811594203
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,0,quantile,global,0.0,0.5013457556935818,0.7108695652173913,0.7108695652173913
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,1,quantile,global,0.0,0.5492753623188406,0.7153209109730849,0.7153209109730849
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,2,quantile,global,0.0,0.5787784679089026,0.7324016563146998,0.7324016563146998
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,3,quantile,global,0.0,0.5859213250517598,0.7010351966873706,0.7010351966873706
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,0,quantile,global,0.0,0.503592569912227,0.7203919167176974,0.7203919167176974
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,1,quantile,global,0.0,0.5458256787099408,0.7324147785262299,0.7324147785262299
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,2,quantile,global,0.0,0.5070422535211268,0.7396611553378242,0.7396611553378242
pmdata,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,3,quantile,global,0.0,0.5466217595427638,0.7330271483976322,0.7330271483976322
